SimTime, SysTime, NodeID, BlockID, ParentBlockID, Height, Concent, Place
20986,1691542399913,3,279,255,14,{31;32;36}, blockchain
20986,1691542399913,3,255,240,13,{33;30}, blockchain
20986,1691542399913,3,240,197,12,{34;35;26}, blockchain
20986,1691542399913,3,197,195,11,{29;28}, blockchain
20986,1691542399913,3,195,179,10,{25;24;22}, blockchain
20986,1691542399913,3,179,137,9,{21;23;27}, blockchain
20986,1691542399913,3,137,119,8,{18;17;13}, blockchain
20986,1691542399913,3,119,113,7,{20;15;16}, blockchain
20986,1691542399913,3,113,84,6,{11;8}, blockchain
20986,1691542399913,3,84,77,5,{14;10;19}, blockchain
20986,1691542399913,3,77,57,4,{12;9}, blockchain
20986,1691542399913,3,57,45,3,{6;4}, blockchain
20986,1691542399913,3,45,21,2,{5;7;3}, blockchain
20986,1691542399913,3,21,-1,1,{2;1}, blockchain
20986,1691542399913,4,805,790,42,{100;99;96}, blockchain
20986,1691542399913,4,790,765,41,{98;97}, blockchain
20986,1691542399913,4,765,749,40,{95;94}, blockchain
20986,1691542399913,4,749,733,39,{91;92}, blockchain
20986,1691542399913,4,733,709,38,{93;90}, blockchain
20986,1691542399913,4,709,687,37,{86;89;88}, blockchain
20986,1691542399913,4,687,679,36,{87;85}, blockchain
20986,1691542399913,4,679,661,35,{83;84}, blockchain
20986,1691542399913,4,661,639,34,{81;82}, blockchain
20986,1691542399913,4,639,623,33,{80;79}, blockchain
20986,1691542399913,4,623,603,32,{77;76}, blockchain
20986,1691542399913,4,603,573,31,{75;78}, blockchain
20986,1691542399913,4,573,555,30,{74;71;72}, blockchain
20986,1691542399913,4,555,527,29,{70;69;67}, blockchain
20986,1691542399913,4,527,511,28,{66;65;73}, blockchain
20986,1691542399913,4,511,497,27,{68;64;60}, blockchain
20986,1691542399913,4,497,475,26,{63;62}, blockchain
20986,1691542399913,4,475,461,25,{58;61}, blockchain
20986,1691542399913,4,461,445,24,{59;57}, blockchain
20986,1691542399913,4,445,419,23,{54;55}, blockchain
20986,1691542399913,4,419,399,22,{53;51}, blockchain
20986,1691542399913,4,399,389,21,{56;52;50}, blockchain
20986,1691542399913,4,389,367,20,{48;49}, blockchain
20986,1691542399913,4,367,347,19,{47;43;46}, blockchain
20986,1691542399913,4,347,323,18,{44;45}, blockchain
20986,1691542399913,4,323,307,17,{42;39;41}, blockchain
20986,1691542399913,4,307,273,16,{40;37;36}, blockchain
20986,1691542399913,4,273,245,15,{33;31;32}, blockchain
20986,1691542399913,4,245,231,14,{35;30}, blockchain
20986,1691542399913,4,231,221,13,{34;38}, blockchain
20986,1691542399913,4,221,199,12,{29;28;27}, blockchain
20986,1691542399913,4,199,175,11,{25;24;26}, blockchain
20986,1691542399913,4,175,149,10,{23;20}, blockchain
20986,1691542399913,4,149,141,9,{18;22;19}, blockchain
20986,1691542399913,4,141,125,8,{21;13}, blockchain
20986,1691542399913,4,125,105,7,{15;17;16}, blockchain
20986,1691542399913,4,105,91,6,{11;8}, blockchain
20986,1691542399913,4,91,79,5,{14;10}, blockchain
20986,1691542399913,4,79,55,4,{12;9}, blockchain
20986,1691542399913,4,55,39,3,{6;4}, blockchain
20986,1691542399913,4,39,15,2,{5;7;3}, blockchain
20986,1691542399913,4,15,-1,1,{2;1}, blockchain
20986,1691542399913,5,801,785,41,{100;99;96}, blockchain
20986,1691542399913,5,785,767,40,{98;97}, blockchain
20986,1691542399913,5,767,740,39,{95;94;92}, blockchain
20986,1691542399913,5,740,727,38,{93;91}, blockchain
20986,1691542399913,5,727,693,37,{90;89;88}, blockchain
20986,1691542399913,5,693,665,36,{87;85;84}, blockchain
20986,1691542399913,5,665,651,35,{83;82}, blockchain
20986,1691542399913,5,651,619,34,{81;86;79}, blockchain
20986,1691542399913,5,619,591,33,{77;78}, blockchain
20986,1691542399913,5,591,575,32,{75;73}, blockchain
20986,1691542399913,5,575,567,31,{74;72}, blockchain
20986,1691542399913,5,567,549,30,{80;71;69}, blockchain
20986,1691542399913,5,549,542,29,{70;76}, blockchain
20986,1691542399913,5,542,515,28,{68;65;67}, blockchain
20986,1691542399913,5,515,493,27,{66;64;60}, blockchain
20986,1691542399913,5,493,483,26,{63;62}, blockchain
20986,1691542399913,5,483,465,25,{59;61}, blockchain
20986,1691542399913,5,465,443,24,{58;57;55}, blockchain
20986,1691542399913,5,443,415,23,{54;56}, blockchain
20986,1691542399913,5,415,387,22,{53;52;50}, blockchain
20986,1691542399913,5,387,373,21,{48;49}, blockchain
20986,1691542399913,5,373,361,20,{47;43}, blockchain
20986,1691542399913,5,361,343,19,{45;46}, blockchain
20986,1691542399913,5,343,327,18,{44;51}, blockchain
20986,1691542399913,5,327,297,17,{42;39;41}, blockchain
20986,1691542399913,5,297,281,16,{38;37}, blockchain
20986,1691542399913,5,281,247,15,{33;32;36}, blockchain
20986,1691542399913,5,247,235,14,{35;30}, blockchain
20986,1691542399913,5,235,227,13,{40;34}, blockchain
20986,1691542399913,5,227,205,12,{29;28;27}, blockchain
20986,1691542399913,5,205,167,11,{25;31;22}, blockchain
20986,1691542399913,5,167,159,10,{21;26}, blockchain
20986,1691542399913,5,159,145,9,{20;24;19}, blockchain
20986,1691542399913,5,145,131,8,{18;23;13}, blockchain
20986,1691542399913,5,131,89,7,{11;17;16}, blockchain
20986,1691542399913,5,89,81,6,{14;10}, blockchain
20986,1691542399913,5,81,59,5,{12;9}, blockchain
20986,1691542399913,5,59,29,4,{5;4}, blockchain
20986,1691542399913,5,29,3,3,{15;7;8}, blockchain
20986,1691542399913,5,3,1,2,{6;3}, blockchain
20986,1691542399913,5,1,-1,1,{2;1}, blockchain
20986,1691542399914,6,797,777,39,{98;99;96}, blockchain
20986,1691542399914,6,777,761,38,{95;97}, blockchain
20986,1691542399914,6,761,725,37,{91;94}, blockchain
20986,1691542399914,6,725,707,36,{93;90}, blockchain
20986,1691542399914,6,707,701,35,{87;92;88}, blockchain
20986,1691542399914,6,701,671,34,{86;84;89}, blockchain
20986,1691542399914,6,671,649,33,{83;82}, blockchain
20986,1691542399914,6,649,633,32,{81;85;79}, blockchain
20986,1691542399914,6,633,613,31,{77;80}, blockchain
20986,1691542399914,6,613,563,30,{78;76;73}, blockchain
20986,1691542399914,6,563,545,29,{70;71;69}, blockchain
20986,1691542399914,6,545,535,28,{74;75}, blockchain
20986,1691542399914,6,535,525,27,{68;65;67}, blockchain
20986,1691542399914,6,525,505,26,{66;64;72}, blockchain
20986,1691542399914,6,505,479,25,{62;60}, blockchain
20986,1691542399914,6,479,459,24,{58;61}, blockchain
20986,1691542399914,6,459,439,23,{59;56;55}, blockchain
20986,1691542399914,6,439,421,22,{63;54}, blockchain
20986,1691542399914,6,421,405,21,{53;51}, blockchain
20986,1691542399914,6,405,391,20,{57;52;50}, blockchain
20986,1691542399914,6,391,377,19,{47;48}, blockchain
20986,1691542399914,6,377,359,18,{43;49}, blockchain
20986,1691542399914,6,359,341,17,{45;46}, blockchain
20986,1691542399914,6,341,321,16,{44;41}, blockchain
20986,1691542399914,6,321,291,15,{40;42;39}, blockchain
20986,1691542399914,6,291,275,14,{38;37;36}, blockchain
20986,1691542399914,6,275,263,13,{31;32}, blockchain
20986,1691542399914,6,263,225,12,{34;35;33}, blockchain
20986,1691542399914,6,225,201,11,{29;28;27}, blockchain
20986,1691542399914,6,201,181,10,{24;30;26}, blockchain
20986,1691542399914,6,181,163,9,{25;23;22}, blockchain
20986,1691542399914,6,163,143,8,{21;20;19}, blockchain
20986,1691542399914,6,143,117,7,{18;17;13}, blockchain
20986,1691542399914,6,117,107,6,{11;15}, blockchain
20986,1691542399914,6,107,69,5,{14;9;8}, blockchain
20986,1691542399914,6,69,41,4,{12;6}, blockchain
20986,1691542399914,6,41,25,3,{5;7;3}, blockchain
20986,1691542399914,6,25,7,2,{2;10;16}, blockchain
20986,1691542399914,6,7,-1,1,{1;4}, blockchain
20986,1691542399914,7,781,769,39,{98;97}, blockchain
20986,1691542399914,7,769,755,38,{95;94}, blockchain
20986,1691542399914,7,755,745,37,{91;92}, blockchain
20986,1691542399914,7,745,723,36,{93;99}, blockchain
20986,1691542399914,7,723,697,35,{90;89;88}, blockchain
20986,1691542399914,7,697,667,34,{86;85;84}, blockchain
20986,1691542399914,7,667,653,33,{83;82}, blockchain
20986,1691542399914,7,653,631,32,{87;81;79}, blockchain
20986,1691542399914,7,631,611,31,{77;80}, blockchain
20986,1691542399914,7,611,601,30,{78;76}, blockchain
20986,1691542399914,7,601,583,29,{75;73}, blockchain
20986,1691542399914,7,583,557,28,{74;72}, blockchain
20986,1691542399914,7,557,531,27,{70;71;69}, blockchain
20986,1691542399914,7,531,507,26,{68;65;67}, blockchain
20986,1691542399914,7,507,489,25,{62;64}, blockchain
20986,1691542399914,7,489,469,24,{63;61}, blockchain
20986,1691542399914,7,469,453,23,{58;66;57}, blockchain
20986,1691542399914,7,453,429,22,{59;56;55}, blockchain
20986,1691542399914,7,429,417,21,{54;60}, blockchain
20986,1691542399914,7,417,401,20,{53;51}, blockchain
20986,1691542399914,7,401,383,19,{48;52;50}, blockchain
20986,1691542399914,7,383,355,18,{43;49}, blockchain
20986,1691542399914,7,355,337,17,{45;46}, blockchain
20986,1691542399914,7,337,313,16,{44;42;41}, blockchain
20986,1691542399914,7,313,287,15,{40;47;39}, blockchain
20986,1691542399914,7,287,269,14,{38;37;36}, blockchain
20986,1691542399914,7,269,251,13,{31;32}, blockchain
20986,1691542399914,7,251,215,12,{28;35;30}, blockchain
20986,1691542399914,7,215,203,11,{29;34;33}, blockchain
20986,1691542399914,7,203,183,10,{24;26;27}, blockchain
20986,1691542399914,7,183,161,9,{25;23;22}, blockchain
20986,1691542399914,7,161,139,8,{21;20;19}, blockchain
20986,1691542399914,7,139,121,7,{18;17;13}, blockchain
20986,1691542399914,7,121,95,6,{15;8;16}, blockchain
20986,1691542399914,7,95,73,5,{14;10;9}, blockchain
20986,1691542399914,7,73,49,4,{12;4}, blockchain
20986,1691542399914,7,49,31,3,{6;3}, blockchain
20986,1691542399914,7,31,13,2,{11;5}, blockchain
20986,1691542399914,7,13,-1,1,{2;1;7}, blockchain
20986,1691542399914,8,795,779,40,{98;99;96}, blockchain
20986,1691542399914,8,779,757,39,{95;97}, blockchain
20986,1691542399914,8,757,719,38,{93;94;92}, blockchain
20986,1691542399914,8,719,705,37,{90;89;88}, blockchain
20986,1691542399914,8,705,695,36,{91;87}, blockchain
20986,1691542399914,8,695,669,35,{86;85;84}, blockchain
20986,1691542399914,8,669,643,34,{83;81}, blockchain
20986,1691542399914,8,643,625,33,{80;79}, blockchain
20986,1691542399914,8,625,609,32,{77;82}, blockchain
20986,1691542399914,8,609,597,31,{78;76}, blockchain
20986,1691542399914,8,597,581,30,{75;73}, blockchain
20986,1691542399914,8,581,559,29,{74;72}, blockchain
20986,1691542399914,8,559,543,28,{70;71;69}, blockchain
20986,1691542399914,8,543,517,27,{68;65;67}, blockchain
20986,1691542399914,8,517,491,26,{66;64;60}, blockchain
20986,1691542399914,8,491,472,25,{63;62}, blockchain
20986,1691542399914,8,472,451,24,{61;57}, blockchain
20986,1691542399914,8,451,431,23,{59;56;55}, blockchain
20986,1691542399914,8,431,413,22,{58;54;51}, blockchain
20986,1691542399914,8,413,380,21,{53;52;50}, blockchain
20986,1691542399914,8,380,353,20,{47;49}, blockchain
20986,1691542399914,8,353,335,19,{45;46}, blockchain
20986,1691542399914,8,335,318,18,{44;41}, blockchain
20986,1691542399914,8,318,303,17,{48;42;39}, blockchain
20986,1691542399914,8,303,296,16,{40;43}, blockchain
20986,1691542399914,8,296,267,15,{38;37;36}, blockchain
20986,1691542399914,8,267,259,14,{31;32}, blockchain
20986,1691542399914,8,259,237,13,{33;30}, blockchain
20986,1691542399914,8,237,213,12,{34;28;35}, blockchain
20986,1691542399914,8,213,187,11,{29;26;27}, blockchain
20986,1691542399914,8,187,171,10,{25;24;22}, blockchain
20986,1691542399914,8,171,153,9,{21;23}, blockchain
20986,1691542399914,8,153,133,8,{18;20;19}, blockchain
20986,1691542399914,8,133,115,7,{17;16;13}, blockchain
20986,1691542399914,8,115,101,6,{11;15}, blockchain
20986,1691542399914,8,101,71,5,{10;9;8}, blockchain
20986,1691542399914,8,71,47,4,{12;4}, blockchain
20986,1691542399914,8,47,33,3,{6;3}, blockchain
20986,1691542399914,8,33,11,2,{14;5;7}, blockchain
20986,1691542399914,8,11,-1,1,{2;1}, blockchain
20986,1691542399914,9,807,791,41,{100;99;96}, blockchain
20986,1691542399914,9,791,771,40,{98;97}, blockchain
20986,1691542399914,9,771,753,39,{95;94}, blockchain
20986,1691542399914,9,753,743,38,{91;92}, blockchain
20986,1691542399914,9,743,713,37,{93;90}, blockchain
20986,1691542399914,9,713,691,36,{86;89;88}, blockchain
20986,1691542399914,9,691,663,35,{87;85}, blockchain
20986,1691542399914,9,663,645,34,{81;82;84}, blockchain
20986,1691542399914,9,645,629,33,{83;79}, blockchain
20986,1691542399914,9,629,607,32,{80;76}, blockchain
20986,1691542399914,9,607,589,31,{75;78}, blockchain
20986,1691542399914,9,589,571,30,{74;73}, blockchain
20986,1691542399914,9,571,551,29,{71;69;72}, blockchain
20986,1691542399914,9,551,529,28,{77;70;68}, blockchain
20986,1691542399914,9,529,499,27,{66;67;60}, blockchain
20986,1691542399914,9,499,481,26,{63;62}, blockchain
20986,1691542399914,9,481,467,25,{61;57;65}, blockchain
20986,1691542399914,9,467,447,24,{59;58}, blockchain
20986,1691542399914,9,447,437,23,{56;64;55}, blockchain
20986,1691542399914,9,437,411,22,{53;54}, blockchain
20986,1691542399914,9,411,393,21,{52;51;50}, blockchain
20986,1691542399914,9,393,369,20,{48;49}, blockchain
20986,1691542399914,9,369,351,19,{47;43}, blockchain
20986,1691542399914,9,351,329,18,{44;46}, blockchain
20986,1691542399914,9,329,299,17,{45;41}, blockchain
20986,1691542399914,9,299,285,16,{40;38}, blockchain
20986,1691542399914,9,285,265,15,{37;31;36}, blockchain
20986,1691542399914,9,265,249,14,{33;32;42}, blockchain
20986,1691542399914,9,249,233,13,{35;30}, blockchain
20986,1691542399914,9,233,211,12,{34;28;39}, blockchain
20986,1691542399914,9,211,185,11,{29;26;27}, blockchain
20986,1691542399914,9,185,169,10,{25;24;22}, blockchain
20986,1691542399914,9,169,151,9,{21;23}, blockchain
20986,1691542399914,9,151,129,8,{20;19;13}, blockchain
20986,1691542399914,9,129,99,7,{15;17;16}, blockchain
20986,1691542399914,9,99,93,6,{14;11}, blockchain
20986,1691542399914,9,93,75,5,{10;9;8}, blockchain
20986,1691542399914,9,75,63,4,{12;18}, blockchain
20986,1691542399914,9,63,37,3,{6;4}, blockchain
20986,1691542399914,9,37,9,2,{5;7;3}, blockchain
20986,1691542399914,9,9,-1,1,{2;1}, blockchain
20986,1691542399914,10,793,773,40,{98;99}, blockchain
20986,1691542399914,10,773,737,39,{95;97;92}, blockchain
20986,1691542399914,10,737,717,38,{93;91;96}, blockchain
20986,1691542399914,10,717,703,37,{94;89;88}, blockchain
20986,1691542399914,10,703,683,36,{87;86}, blockchain
20986,1691542399914,10,683,681,35,{90;85}, blockchain
20986,1691542399914,10,681,659,34,{83;84}, blockchain
20986,1691542399914,10,659,635,33,{82;79}, blockchain
20986,1691542399914,10,635,615,32,{77;80}, blockchain
20986,1691542399914,10,615,593,31,{78;76}, blockchain
20986,1691542399914,10,593,577,30,{75;81;73}, blockchain
20986,1691542399914,10,577,561,29,{74;72}, blockchain
20986,1691542399914,10,561,537,28,{70;71}, blockchain
20986,1691542399914,10,537,521,27,{68;65;67}, blockchain
20986,1691542399914,10,521,503,26,{66;64;69}, blockchain
20986,1691542399914,10,503,487,25,{62;60}, blockchain
20986,1691542399914,10,487,456,24,{63;58;57}, blockchain
20986,1691542399914,10,456,433,23,{59;56;55}, blockchain
20986,1691542399914,10,433,423,22,{54;61}, blockchain
20986,1691542399914,10,423,403,21,{53;51}, blockchain
20986,1691542399914,10,403,375,20,{48;52;50}, blockchain
20986,1691542399914,10,375,357,19,{47;43;49}, blockchain
20986,1691542399914,10,357,339,18,{45;46}, blockchain
20986,1691542399914,10,339,319,17,{44;41}, blockchain
20986,1691542399914,10,319,293,16,{40;42;39}, blockchain
20986,1691542399914,10,293,277,15,{38;37}, blockchain
20986,1691542399914,10,277,257,14,{31;32;36}, blockchain
20986,1691542399914,10,257,241,13,{33;30}, blockchain
20986,1691542399914,10,241,217,12,{34;28;35}, blockchain
20986,1691542399914,10,217,193,11,{29;26;27}, blockchain
20986,1691542399914,10,193,177,10,{25;24;22}, blockchain
20986,1691542399914,10,177,157,9,{21;23}, blockchain
20986,1691542399914,10,157,135,8,{18;20;19}, blockchain
20986,1691542399914,10,135,111,7,{15;16;13}, blockchain
20986,1691542399914,10,111,87,6,{11;8}, blockchain
20986,1691542399914,10,87,65,5,{14;10;9}, blockchain
20986,1691542399914,10,65,53,4,{12;4}, blockchain
20986,1691542399914,10,53,35,3,{6;3}, blockchain
20986,1691542399914,10,35,19,2,{5;7;17}, blockchain
20986,1691542399914,10,19,-1,1,{2;1}, blockchain
